student_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
597,TCH0011,CLS0042,Y10,2024/2025,2025-01-10,*Current Grades,Hospitality,D2
597,TCH0007,CLS0045,Y10,2024/2025,2025-03-26,*Current Grades,English,7
597,TCH0008,CLS0049,Y10,2024/2025,2025-03-27,*Current Grades,Mathematics,7
597,TCH0014,CLS0054,Y10,2024/2025,2025-04-01,*Current Grades,Science,8
598,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88
598,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
598,TCH0002,CLS0000,Y7,2024/2025,2025-02-06,*Current Grades,English,8A
598,TCH0008,CLS0005,Y7,2024/2025,2025-03-19,*Current Grades,Mathematics,9D
598,TCH0009,CLS0009,Y7,2024/2025,2025-04-11,*Current Grades,Science,9A
599,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
599,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
599,TCH0012,CLS0014,Y8,2024/2025,2025-06-08,*Current Grades,English,9B
599,TCH0013,CLS0018,Y8,2024/2025,2025-03-10,*Current Grades,Mathematics,9C
599,TCH0014,CLS0022,Y8,2024/2025,2025-05-05,*Current Grades,Science,8B
600,TCH0000,CLS0096,Y13,2024/2025,2025-04-08,*Current Grades,Construction,D*D*D*
600,TCH0011,CLS00102,Y13,2024/2025,2025-05-18,*Current Grades,Hospitality,D*D*D
600,TCH0012,CLS00106,Y13,2024/2025,2025-04-22,*Current Grades,English,C
600,TCH0008,CLS00109,Y13,2024/2025,2025-02-03,*Current Grades,Mathematics,D
600,TCH0004,CLS00112,Y13,2024/2025,2025-06-19,*Current Grades,Science,B
601,TCH0005,CLS0077,Y12,2024/2025,2025-04-06,*Current Grades,Construction,MMM
601,TCH0001,CLS0080,Y12,2024/2025,2025-06-12,*Current Grades,Hospitality,DDD
601,TCH0003,CLS0088,Y12,2024/2025,2025-01-13,*Current Grades,Mathematics,D
602,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,73
602,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
602,TCH0007,CLS0001,Y7,2024/2025,2025-05-23,*Current Grades,English,8A
602,TCH0008,CLS0005,Y7,2024/2025,2025-04-03,*Current Grades,Mathematics,9A
602,TCH0014,CLS0010,Y7,2024/2025,2025-05-14,*Current Grades,Science,7B
603,TCH0000,CLS0076,Y12,2024/2025,2025-04-28,*Current Grades,Construction,D*D*D
603,TCH0006,CLS0081,Y12,2024/2025,2025-02-08,*Current Grades,Hospitality,D*DD
603,TCH0002,CLS0084,Y12,2024/2025,2025-05-17,*Current Grades,English,B
603,TCH0008,CLS0089,Y12,2024/2025,2025-01-24,*Current Grades,Mathematics,A
603,TCH0009,CLS0093,Y12,2024/2025,2025-01-23,*Current Grades,Science,A*
604,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
604,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
604,TCH0008,CLS0017,Y8,2024/2025,2025-01-08,*Current Grades,Mathematics,8E
605,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
605,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,106.18872969744201
605,TCH0012,CLS0014,Y8,2024/2025,2025-01-19,*Current Grades,English,9A
605,TCH0013,CLS0018,Y8,2024/2025,2025-01-22,*Current Grades,Mathematics,9B
605,TCH0014,CLS0022,Y8,2024/2025,2025-05-04,*Current Grades,Science,8A
606,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
606,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
606,TCH0012,CLS0002,Y7,2024/2025,2025-06-25,*Current Grades,English,8D
606,TCH0003,CLS0004,Y7,2024/2025,2025-05-13,*Current Grades,Mathematics,9E
606,TCH0014,CLS0010,Y7,2024/2025,2025-01-11,*Current Grades,Science,7E
607,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
607,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.74114071752999
607,TCH0017,CLS0027,Y9,2024/2025,2025-06-16,*Current Grades,English,9A
607,TCH0008,CLS0029,Y9,2024/2025,2025-02-01,*Current Grades,Mathematics,7C
607,TCH0004,CLS0032,Y9,2024/2025,2025-05-16,*Current Grades,Science,9A
608,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
608,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,105.09293330800546
608,TCH0017,CLS0003,Y7,2024/2025,2025-03-07,*Current Grades,English,7A
608,TCH0003,CLS0004,Y7,2024/2025,2025-03-13,*Current Grades,Mathematics,9A
609,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
609,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
609,TCH0002,CLS0012,Y8,2024/2025,2025-01-18,*Current Grades,English,9A
609,TCH0008,CLS0017,Y8,2024/2025,2025-03-04,*Current Grades,Mathematics,9A
609,TCH0019,CLS0023,Y8,2024/2025,2025-02-14,*Current Grades,Science,9A
610,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,84
610,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
610,TCH0007,CLS0025,Y9,2024/2025,2025-01-18,*Current Grades,English,9A
610,TCH0003,CLS0028,Y9,2024/2025,2025-05-21,*Current Grades,Mathematics,9C
610,TCH0014,CLS0034,Y9,2024/2025,2025-03-02,*Current Grades,Science,8D
611,TCH0000,CLS0076,Y12,2024/2025,2025-04-05,*Current Grades,Construction,D*DD
611,TCH0016,CLS0083,Y12,2024/2025,2025-05-28,*Current Grades,Hospitality,D*DD
611,TCH0007,CLS0085,Y12,2024/2025,2025-02-18,*Current Grades,English,C
611,TCH0018,CLS0091,Y12,2024/2025,2025-03-28,*Current Grades,Mathematics,C
612,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
612,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.37879780578726
612,TCH0002,CLS0024,Y9,2024/2025,2025-06-01,*Current Grades,English,8B
612,TCH0008,CLS0029,Y9,2024/2025,2025-05-23,*Current Grades,Mathematics,7B
612,TCH0009,CLS0033,Y9,2024/2025,2025-03-07,*Current Grades,Science,9E
613,TCH0000,CLS0096,Y13,2024/2025,2025-03-05,*Current Grades,Construction,D*D*D*
613,TCH0011,CLS00102,Y13,2024/2025,2025-03-30,*Current Grades,Hospitality,D*D*D
613,TCH0002,CLS00104,Y13,2024/2025,2025-01-19,*Current Grades,English,D
613,TCH0003,CLS00108,Y13,2024/2025,2025-06-04,*Current Grades,Mathematics,B
614,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,86
614,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
614,TCH0007,CLS0025,Y9,2024/2025,2025-04-09,*Current Grades,English,8B
614,TCH0013,CLS0030,Y9,2024/2025,2025-01-07,*Current Grades,Mathematics,7E
615,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
615,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
615,TCH0017,CLS0015,Y8,2024/2025,2025-06-05,*Current Grades,English,7E
615,TCH0009,CLS0021,Y8,2024/2025,2025-01-14,*Current Grades,Science,8E
616,TCH0005,CLS0057,Y11,2024/2025,2025-02-25,*Current Grades,Construction,D1
616,TCH0011,CLS0062,Y11,2024/2025,2025-02-16,*Current Grades,Hospitality,D2
616,TCH0012,CLS0066,Y11,2024/2025,2025-01-26,*Current Grades,English,7
616,TCH0003,CLS0068,Y11,2024/2025,2025-04-10,*Current Grades,Mathematics,5
616,TCH0009,CLS0073,Y11,2024/2025,2025-04-25,*Current Grades,Science,3
617,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
617,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
617,TCH0017,CLS0003,Y7,2024/2025,2025-04-08,*Current Grades,English,7B
617,TCH0013,CLS0006,Y7,2024/2025,2025-06-04,*Current Grades,Mathematics,8B
617,TCH0019,CLS0011,Y7,2024/2025,2025-02-03,*Current Grades,Science,8B
618,TCH0000,CLS0056,Y11,2024/2025,2025-01-14,*Current Grades,Construction,D*
618,TCH0011,CLS0062,Y11,2024/2025,2025-06-11,*Current Grades,Hospitality,D2
618,TCH0017,CLS0067,Y11,2024/2025,2025-02-10,*Current Grades,English,4
618,TCH0003,CLS0068,Y11,2024/2025,2025-06-29,*Current Grades,Mathematics,5
618,TCH0014,CLS0074,Y11,2024/2025,2025-06-21,*Current Grades,Science,4
619,TCH0005,CLS0097,Y13,2024/2025,2025-06-13,*Current Grades,Construction,DDM
619,TCH0016,CLS00103,Y13,2024/2025,2025-02-01,*Current Grades,Hospitality,MMM
619,TCH0017,CLS00107,Y13,2024/2025,2025-04-18,*Current Grades,English,E
619,TCH0013,CLS00110,Y13,2024/2025,2025-06-19,*Current Grades,Mathematics,D
619,TCH0009,CLS00113,Y13,2024/2025,2025-02-21,*Current Grades,Science,E
620,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
620,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
620,TCH0002,CLS0012,Y8,2024/2025,2025-05-16,*Current Grades,English,9A
620,TCH0008,CLS0017,Y8,2024/2025,2025-02-19,*Current Grades,Mathematics,9A
620,TCH0009,CLS0021,Y8,2024/2025,2025-03-03,*Current Grades,Science,9A
621,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
621,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
621,TCH0017,CLS0027,Y9,2024/2025,2025-06-07,*Current Grades,English,8E
621,TCH0003,CLS0028,Y9,2024/2025,2025-05-30,*Current Grades,Mathematics,9C
621,TCH0009,CLS0033,Y9,2024/2025,2025-03-05,*Current Grades,Science,9D
622,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
622,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.24623865092795
622,TCH0017,CLS0027,Y9,2024/2025,2025-06-29,*Current Grades,English,9D
622,TCH0013,CLS0030,Y9,2024/2025,2025-04-28,*Current Grades,Mathematics,9C
622,TCH0014,CLS0034,Y9,2024/2025,2025-04-02,*Current Grades,Science,9B
623,TCH0000,CLS0076,Y12,2024/2025,2025-03-12,*Current Grades,Construction,D*DD
623,TCH0001,CLS0080,Y12,2024/2025,2025-01-08,*Current Grades,Hospitality,DDD
623,TCH0008,CLS0089,Y12,2024/2025,2025-02-24,*Current Grades,Mathematics,B
624,TCH0015,CLS0099,Y13,2024/2025,2025-04-03,*Current Grades,Construction,D*DD
624,TCH0016,CLS00103,Y13,2024/2025,2025-04-14,*Current Grades,Hospitality,MMM
624,TCH0002,CLS00104,Y13,2024/2025,2025-06-25,*Current Grades,English,E
624,TCH0018,CLS00111,Y13,2024/2025,2025-02-08,*Current Grades,Mathematics,C
624,TCH0004,CLS00112,Y13,2024/2025,2025-03-03,*Current Grades,Science,C
625,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
625,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
625,TCH0012,CLS0002,Y7,2024/2025,2025-06-09,*Current Grades,English,9B
626,TCH0015,CLS0059,Y11,2024/2025,2025-04-20,*Current Grades,Construction,D1
626,TCH0011,CLS0062,Y11,2024/2025,2025-06-21,*Current Grades,Hospitality,D*
626,TCH0018,CLS0071,Y11,2024/2025,2025-04-30,*Current Grades,Mathematics,7
626,TCH0019,CLS0075,Y11,2024/2025,2025-01-15,*Current Grades,Science,9
627,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
627,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,102.33302086333268
627,TCH0000,CLS0036,Y10,2024/2025,2025-04-30,*Current Grades,Construction,M
627,TCH0001,CLS0040,Y10,2024/2025,2025-05-29,*Current Grades,Hospitality,M
627,TCH0012,CLS0046,Y10,2024/2025,2025-06-04,*Current Grades,English,1
627,TCH0008,CLS0049,Y10,2024/2025,2025-02-05,*Current Grades,Mathematics,4
627,TCH0004,CLS0052,Y10,2024/2025,2025-01-03,*Current Grades,Science,4
628,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
628,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
628,TCH0012,CLS0002,Y7,2024/2025,2025-03-11,*Current Grades,English,8E
628,TCH0018,CLS0007,Y7,2024/2025,2025-01-26,*Current Grades,Mathematics,9E
629,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
629,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
629,TCH0017,CLS0027,Y9,2024/2025,2025-04-25,*Current Grades,English,9A
629,TCH0008,CLS0029,Y9,2024/2025,2025-01-17,*Current Grades,Mathematics,7C
629,TCH0004,CLS0032,Y9,2024/2025,2025-03-04,*Current Grades,Science,9A
630,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,92
630,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
630,TCH0003,CLS0028,Y9,2024/2025,2025-05-01,*Current Grades,Mathematics,9C
630,TCH0004,CLS0032,Y9,2024/2025,2025-04-13,*Current Grades,Science,8E
631,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89
631,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
631,TCH0000,CLS0036,Y10,2024/2025,2025-06-21,*Current Grades,Construction,D2
631,TCH0011,CLS0042,Y10,2024/2025,2025-01-28,*Current Grades,Hospitality,M
631,TCH0002,CLS0044,Y10,2024/2025,2025-05-06,*Current Grades,English,4
631,TCH0013,CLS0050,Y10,2024/2025,2025-03-13,*Current Grades,Mathematics,3
631,TCH0009,CLS0053,Y10,2024/2025,2025-01-17,*Current Grades,Science,3
632,TCH0000,CLS0056,Y11,2024/2025,2025-01-02,*Current Grades,Construction,D1
632,TCH0011,CLS0062,Y11,2024/2025,2025-01-30,*Current Grades,Hospitality,D2
632,TCH0002,CLS0064,Y11,2024/2025,2025-05-03,*Current Grades,English,5
632,TCH0018,CLS0071,Y11,2024/2025,2025-03-23,*Current Grades,Mathematics,4
632,TCH0019,CLS0075,Y11,2024/2025,2025-02-26,*Current Grades,Science,7
633,TCH0015,CLS0079,Y12,2024/2025,2025-02-19,*Current Grades,Construction,D*D*D*
633,TCH0016,CLS0083,Y12,2024/2025,2025-03-05,*Current Grades,Hospitality,D*D*D
633,TCH0002,CLS0084,Y12,2024/2025,2025-04-11,*Current Grades,English,B
633,TCH0008,CLS0089,Y12,2024/2025,2025-04-14,*Current Grades,Mathematics,B
633,TCH0004,CLS0092,Y12,2024/2025,2025-03-26,*Current Grades,Science,C
634,TCH0000,CLS0056,Y11,2024/2025,2025-02-27,*Current Grades,Construction,D*
634,TCH0011,CLS0062,Y11,2024/2025,2025-06-19,*Current Grades,Hospitality,D1
634,TCH0017,CLS0067,Y11,2024/2025,2025-02-19,*Current Grades,English,4
634,TCH0013,CLS0070,Y11,2024/2025,2025-01-10,*Current Grades,Mathematics,7
634,TCH0009,CLS0073,Y11,2024/2025,2025-05-19,*Current Grades,Science,4
635,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
635,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,101.48524801728594
635,TCH0007,CLS0001,Y7,2024/2025,2025-05-02,*Current Grades,English,8D
635,TCH0008,CLS0005,Y7,2024/2025,2025-04-07,*Current Grades,Mathematics,9D
635,TCH0014,CLS0010,Y7,2024/2025,2025-01-17,*Current Grades,Science,7E
636,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95
636,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
636,TCH0012,CLS0026,Y9,2024/2025,2025-01-30,*Current Grades,English,8C
636,TCH0018,CLS0031,Y9,2024/2025,2025-03-04,*Current Grades,Mathematics,9C
636,TCH0014,CLS0034,Y9,2024/2025,2025-02-10,*Current Grades,Science,9A
637,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
637,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
637,TCH0007,CLS0001,Y7,2024/2025,2025-04-30,*Current Grades,English,9B
637,TCH0013,CLS0006,Y7,2024/2025,2025-04-01,*Current Grades,Mathematics,9A
637,TCH0014,CLS0010,Y7,2024/2025,2025-02-18,*Current Grades,Science,8C
638,TCH0000,CLS0056,Y11,2024/2025,2025-01-26,*Current Grades,Construction,D1
638,TCH0016,CLS0063,Y11,2024/2025,2025-06-18,*Current Grades,Hospitality,D2
638,TCH0017,CLS0067,Y11,2024/2025,2025-02-24,*Current Grades,English,2
638,TCH0013,CLS0070,Y11,2024/2025,2025-02-09,*Current Grades,Mathematics,5
638,TCH0019,CLS0075,Y11,2024/2025,2025-04-02,*Current Grades,Science,7
639,TCH0015,CLS0079,Y12,2024/2025,2025-06-06,*Current Grades,Construction,D*DD
639,TCH0006,CLS0081,Y12,2024/2025,2025-06-05,*Current Grades,Hospitality,DDM
639,TCH0002,CLS0084,Y12,2024/2025,2025-02-08,*Current Grades,English,D
639,TCH0018,CLS0091,Y12,2024/2025,2025-06-23,*Current Grades,Mathematics,D
639,TCH0019,CLS0095,Y12,2024/2025,2025-01-25,*Current Grades,Science,C
640,TCH0005,CLS0057,Y11,2024/2025,2025-06-07,*Current Grades,Construction,D1
640,TCH0016,CLS0063,Y11,2024/2025,2025-03-28,*Current Grades,Hospitality,D1
640,TCH0002,CLS0064,Y11,2024/2025,2025-01-21,*Current Grades,English,6
640,TCH0018,CLS0071,Y11,2024/2025,2025-02-25,*Current Grades,Mathematics,5
640,TCH0004,CLS0072,Y11,2024/2025,2025-01-14,*Current Grades,Science,7
641,TCH0005,CLS0057,Y11,2024/2025,2025-05-25,*Current Grades,Construction,D1
641,TCH0006,CLS0061,Y11,2024/2025,2025-04-23,*Current Grades,Hospitality,D1
641,TCH0012,CLS0066,Y11,2024/2025,2025-04-25,*Current Grades,English,8
641,TCH0003,CLS0068,Y11,2024/2025,2025-03-27,*Current Grades,Mathematics,6
641,TCH0019,CLS0075,Y11,2024/2025,2025-01-20,*Current Grades,Science,8
642,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
642,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
642,TCH0008,CLS0005,Y7,2024/2025,2025-05-06,*Current Grades,Mathematics,9C
642,TCH0019,CLS0011,Y7,2024/2025,2025-05-18,*Current Grades,Science,8C
643,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
643,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,106.35870103342563
643,TCH0017,CLS0027,Y9,2024/2025,2025-06-11,*Current Grades,English,8B
643,TCH0003,CLS0028,Y9,2024/2025,2025-04-19,*Current Grades,Mathematics,8D
643,TCH0004,CLS0032,Y9,2024/2025,2025-02-25,*Current Grades,Science,8B
644,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91
644,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
644,TCH0007,CLS0025,Y9,2024/2025,2025-03-29,*Current Grades,English,8E
644,TCH0019,CLS0035,Y9,2024/2025,2025-03-12,*Current Grades,Science,8D
645,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97
645,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.4615696864738
645,TCH0010,CLS0038,Y10,2024/2025,2025-06-03,*Current Grades,Construction,D2
645,TCH0006,CLS0041,Y10,2024/2025,2025-01-16,*Current Grades,Hospitality,D2
645,TCH0017,CLS0047,Y10,2024/2025,2025-05-29,*Current Grades,English,4
645,TCH0003,CLS0048,Y10,2024/2025,2025-06-13,*Current Grades,Mathematics,8
645,TCH0009,CLS0053,Y10,2024/2025,2025-02-11,*Current Grades,Science,5
646,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94
646,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
646,TCH0002,CLS0000,Y7,2024/2025,2025-02-13,*Current Grades,English,8A
646,TCH0013,CLS0006,Y7,2024/2025,2025-01-29,*Current Grades,Mathematics,8C
646,TCH0014,CLS0010,Y7,2024/2025,2025-03-16,*Current Grades,Science,7E
647,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96
647,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
647,TCH0002,CLS0000,Y7,2024/2025,2025-03-09,*Current Grades,English,8D
647,TCH0013,CLS0006,Y7,2024/2025,2025-06-18,*Current Grades,Mathematics,9A
647,TCH0009,CLS0009,Y7,2024/2025,2025-04-11,*Current Grades,Science,9D
648,TCH0015,CLS0059,Y11,2024/2025,2025-05-12,*Current Grades,Construction,D2
648,TCH0016,CLS0063,Y11,2024/2025,2025-06-04,*Current Grades,Hospitality,D1
648,TCH0017,CLS0067,Y11,2024/2025,2025-05-19,*Current Grades,English,4
648,TCH0009,CLS0073,Y11,2024/2025,2025-01-04,*Current Grades,Science,3
649,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93
649,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100
649,TCH0017,CLS0003,Y7,2024/2025,2025-02-19,*Current Grades,English,8C
649,TCH0018,CLS0007,Y7,2024/2025,2025-03-04,*Current Grades,Mathematics,9E
650,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99
650,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,106.81911235889234
650,TCH0017,CLS0015,Y8,2024/2025,2025-03-31,*Current Grades,English,8B
650,TCH0008,CLS0017,Y8,2024/2025,2025-01-05,*Current Grades,Mathematics,9C
650,TCH0019,CLS0023,Y8,2024/2025,2025-03-14,*Current Grades,Science,9C
651,TCH0015,CLS0079,Y12,2024/2025,2025-03-19,*Current Grades,Construction,DDM
651,TCH0001,CLS0080,Y12,2024/2025,2025-01-13,*Current Grades,Hospitality,U
651,TCH0007,CLS0085,Y12,2024/2025,2025-02-27,*Current Grades,English,U
651,TCH0018,CLS0091,Y12,2024/2025,2025-01-27,*Current Grades,Mathematics,U
651,TCH0014,CLS0094,Y12,2024/2025,2025-01-17,*Current Grades,Science,E
652,TCH0005,CLS0097,Y13,2024/2025,2025-03-20,*Current Grades,Construction,DDD
652,TCH0016,CLS00103,Y13,2024/2025,2025-04-11,*Current Grades,Hospitality,DDM
652,TCH0012,CLS00106,Y13,2024/2025,2025-02-21,*Current Grades,English,D
652,TCH0018,CLS00111,Y13,2024/2025,2025-06-25,*Current Grades,Mathematics,C
652,TCH0014,CLS00114,Y13,2024/2025,2025-03-15,*Current Grades,Science,A
653,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98
653,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,103.43087438071758
653,TCH0005,CLS0037,Y10,2024/2025,2025-01-16,*Current Grades,Construction,P
653,TCH0006,CLS0041,Y10,2024/2025,2025-01-30,*Current Grades,Hospitality,P
653,TCH0017,CLS0047,Y10,2024/2025,2025-04-19,*Current Grades,English,2
653,TCH0018,CLS0051,Y10,2024/2025,2025-04-21,*Current Grades,Mathematics,6
653,TCH0014,CLS0054,Y10,2024/2025,2025-03-14,*Current Grades,Science,6
654,TCH0016,CLS00103,Y13,2024/2025,2025-04-19,*Current Grades,Hospitality,U
654,TCH0007,CLS00105,Y13,2024/2025,2025-05-03,*Current Grades,English,U
654,TCH0018,CLS00111,Y13,2024/2025,2025-01-25,*Current Grades,Mathematics,U
654,TCH0009,CLS00113,Y13,2024/2025,2025-02-05,*Current Grades,Science,U
655,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,91
655,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.90794593920722
655,TCH0002,CLS0012,Y8,2024/2025,2025-04-07,*Current Grades,English,8D
655,TCH0013,CLS0018,Y8,2024/2025,2025-01-06,*Current Grades,Mathematics,9C
655,TCH0009,CLS0021,Y8,2024/2025,2025-06-15,*Current Grades,Science,8D
656,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87
