student_id,school_id,teacher_id,class_id,year_group,academic_year,date,assessment_type,subject,score
648,SCH02,,CLS0258,Y9,2024/2025,2025-02-28,* Current Grades (KS3),Mathematics,9E
648,SCH02,TCH0209,CLS0265,Y9,2024/2025,2025-02-18,* Current Grades (KS3),Science,9B
649,SCH02,TCH0220,CLS02196,Y13,2024/2025,2025-04-04,* Current Grades (KS5),Construction,DDD
649,SCH02,,CLS02204,Y13,2024/2025,2025-06-02,* Current Grades (KS5),Hospitality,MMM
649,SCH02,TCH0217,CLS02211,Y13,2024/2025,2025-05-20,* Current Grades (KS5),English,A
649,SCH02,TCH0208,CLS02217,Y13,2024/2025,2025-01-12,* Current Grades (KS5),Mathematics,A*
649,SCH02,TCH0204,CLS02224,Y13,2024/2025,2025-03-25,* Current Grades (KS5),Science,A*
650,SCH02,,,Y11,2024/2025,2025-05-29,* Current Grades,Construction,D2
650,SCH02,TCH0206,CLS02121,Y11,2024/2025,2025-02-05,* Current Grades,Hospitality,P
650,SCH02,TCH0237,CLS02135,Y11,2024/2025,2025-03-01,* Current Grades,English,5
650,SCH02,TCH0233,CLS02142,Y11,2024/2025,2025-06-10,* Current Grades,Mathematics,8
650,SCH02,TCH0224,CLS02148,Y11,2024/2025,2025-05-06,* Current Grades,Science,8
651,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
651,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,97.2
651,SCH02,TCH0222,CLS0252,Y9,2024/2025,2025-01-11,* Current Grades (KS3),English,9D
651,SCH02,,CLS0258,Y9,2024/2025,2025-04-19,* Current Grades (KS3),Mathematics,9E
651,SCH02,TCH0239,CLS0271,Y9,2024/2025,2025-03-31,* Current Grades (KS3),Science,9E
652,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
652,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.9
652,SCH02,,CLS0210,Y7,2024/2025,2025-02-04,* Current Grades (KS3),Mathematics,9B
652,SCH02,TCH0209,CLS0217,Y7,2024/2025,2025-05-25,* Current Grades (KS3),Science,9C
653,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
653,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.2
653,SCH02,TCH0237,CLS0207,Y7,2024/2025,2025-04-11,* Current Grades (KS3),English,8A
653,SCH02,,CLS0210,Y7,2024/2025,2025-05-29,* Current Grades (KS3),Mathematics,9B
653,SCH02,TCH0239,CLS0223,Y7,2024/2025,2025-02-23,* Current Grades (KS3),Science,8C
654,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,85.0
654,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,80.7
654,SCH02,TCH0227,CLS0253,Y9,2024/2025,2025-05-25,* Current Grades (KS3),English,8C
654,SCH02,,,Y9,2024/2025,2025-01-09,* Current Grades (KS3),Mathematics,7C
654,SCH02,TCH0239,CLS0271,Y9,2024/2025,2025-01-11,* Current Grades (KS3),Science,8A
655,SCH02,TCH0220,CLS02196,Y13,2024/2025,2025-03-20,* Current Grades (KS5),Construction,MMM
655,SCH02,,CLS02205,Y13,2024/2025,2025-01-20,* Current Grades (KS5),Hospitality,D*DD
655,SCH02,TCH0237,CLS02215,Y13,2024/2025,2025-05-08,* Current Grades (KS5),English,B
655,SCH02,,CLS02218,Y13,2024/2025,2025-06-05,* Current Grades (KS5),Mathematics,B
655,SCH02,TCH0204,CLS02224,Y13,2024/2025,2025-03-15,* Current Grades (KS5),Science,B
656,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
656,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,87.2
656,SCH02,,,Y7,2024/2025,2025-05-09,* Current Grades (KS3),English,8C
656,SCH02,,,Y7,2024/2025,2025-02-13,* Current Grades (KS3),Mathematics,8D
656,SCH02,TCH0239,CLS0223,Y7,2024/2025,2025-04-29,* Current Grades (KS3),Science,8E
657,SCH02,TCH0235,CLS02119,Y11,2024/2025,2025-03-25,* Current Grades,Construction,D*
657,SCH02,TCH0201,CLS02120,Y11,2024/2025,2025-03-08,* Current Grades,Hospitality,D1
657,SCH02,TCH0207,CLS02129,Y11,2024/2025,2025-01-15,* Current Grades,English,7
657,SCH02,TCH0218,CLS02139,Y11,2024/2025,2025-03-03,* Current Grades,Mathematics,6
657,SCH02,TCH0204,CLS02144,Y11,2024/2025,2025-05-31,* Current Grades,Science,9
658,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
658,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.2
658,SCH02,TCH0201,CLS0280,Y10,2024/2025,2025-05-08,* Current Grades,Hospitality,M
658,SCH02,TCH0217,CLS0291,Y10,2024/2025,2025-06-11,* Current Grades,English,6
658,SCH02,TCH0233,CLS02102,Y10,2024/2025,2025-05-12,* Current Grades,Mathematics,7
659,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
659,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
659,SCH02,TCH0217,CLS0227,Y8,2024/2025,2025-01-09,* Current Grades (KS3),English,8E
659,SCH02,TCH0218,CLS0235,Y8,2024/2025,2025-03-02,* Current Grades (KS3),Mathematics,9E
659,SCH02,TCH0209,CLS0241,Y8,2024/2025,2025-05-26,* Current Grades (KS3),Science,9B
660,SCH02,TCH0215,CLS02115,Y11,2024/2025,2025-05-28,* Current Grades,Construction,D1
660,SCH02,,,Y11,2024/2025,2025-04-03,* Current Grades,Hospitality,D2
660,SCH02,TCH0237,CLS02135,Y11,2024/2025,2025-03-31,* Current Grades,English,4
660,SCH02,TCH0228,CLS02141,Y11,2024/2025,2025-02-12,* Current Grades,Mathematics,5
660,SCH02,,CLS02147,Y11,2024/2025,2025-01-30,* Current Grades,Science,9
661,SCH02,TCH0220,CLS02196,Y13,2024/2025,2025-01-10,* Current Grades (KS5),Construction,DDM
661,SCH02,,CLS02218,Y13,2024/2025,2025-04-27,* Current Grades (KS5),Mathematics,B
661,SCH02,TCH0209,CLS02225,Y13,2024/2025,2025-04-08,* Current Grades (KS5),Science,U
662,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
662,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
662,SCH02,TCH0222,CLS0228,Y8,2024/2025,2025-02-03,* Current Grades (KS3),English,9E
662,SCH02,,,Y8,2024/2025,2025-05-19,* Current Grades (KS3),Mathematics,9A
662,SCH02,TCH0204,CLS0240,Y8,2024/2025,2025-02-02,* Current Grades (KS3),Science,7E
663,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
663,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
663,SCH02,TCH0227,CLS0229,Y8,2024/2025,2025-01-30,* Current Grades (KS3),English,8E
663,SCH02,TCH0218,CLS0235,Y8,2024/2025,2025-02-15,* Current Grades (KS3),Mathematics,9E
663,SCH02,,,Y8,2024/2025,2025-06-08,* Current Grades (KS3),Science,8E
664,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,86.0
664,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,81.3
664,SCH02,TCH0212,CLS0250,Y9,2024/2025,2025-02-10,* Current Grades (KS3),English,7E
664,SCH02,,,Y9,2024/2025,2025-02-08,* Current Grades (KS3),Mathematics,8A
664,SCH02,,CLS0270,Y9,2024/2025,2025-01-11,* Current Grades (KS3),Science,7D
665,SCH02,TCH0235,CLS02119,Y11,2024/2025,2025-06-12,* Current Grades,Construction,D*
665,SCH02,TCH0212,CLS02130,Y11,2024/2025,2025-06-25,* Current Grades,English,9
665,SCH02,,CLS02138,Y11,2024/2025,2025-01-11,* Current Grades,Mathematics,9
665,SCH02,TCH0239,CLS02151,Y11,2024/2025,2025-01-03,* Current Grades,Science,6
666,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
666,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
666,SCH02,TCH0237,CLS0207,Y7,2024/2025,2025-02-23,* Current Grades (KS3),English,8B
666,SCH02,TCH0218,CLS0211,Y7,2024/2025,2025-01-20,* Current Grades (KS3),Mathematics,9A
666,SCH02,TCH0209,CLS0217,Y7,2024/2025,2025-02-01,* Current Grades (KS3),Science,9D
667,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,93.0
667,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.5
667,SCH02,TCH0225,CLS0277,Y10,2024/2025,2025-04-13,* Current Grades,Construction,D1
667,SCH02,TCH0216,CLS0283,Y10,2024/2025,2025-04-22,* Current Grades,Hospitality,D1
667,SCH02,,,Y10,2024/2025,2025-03-01,* Current Grades,English,5
667,SCH02,,,Y10,2024/2025,2025-05-06,* Current Grades,Mathematics,5
667,SCH02,,CLS02106,Y10,2024/2025,2025-01-16,* Current Grades,Science,3
668,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
668,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
668,SCH02,TCH0222,CLS0252,Y9,2024/2025,2025-06-03,* Current Grades (KS3),English,9E
668,SCH02,TCH0223,CLS0260,Y9,2024/2025,2025-06-07,* Current Grades (KS3),Mathematics,9E
669,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,89.0
669,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.6
669,SCH02,TCH0217,CLS0203,Y7,2024/2025,2025-06-04,* Current Grades (KS3),English,7D
669,SCH02,,,Y7,2024/2025,2025-01-02,* Current Grades (KS3),Science,7C
670,SCH02,TCH0205,CLS02153,Y12,2024/2025,2025-06-28,* Current Grades (KS5),Construction,DDD
670,SCH02,,CLS02165,Y12,2024/2025,2025-01-10,* Current Grades (KS5),Hospitality,D*D*D*
670,SCH02,TCH0207,CLS02169,Y12,2024/2025,2025-04-10,* Current Grades (KS5),English,B
670,SCH02,,,Y12,2024/2025,2025-06-01,* Current Grades (KS5),Mathematics,B
670,SCH02,TCH0204,CLS02184,Y12,2024/2025,2025-04-10,* Current Grades (KS5),Science,C
671,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,88.0
671,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,96.5
671,SCH02,TCH0225,CLS0277,Y10,2024/2025,2025-05-30,* Current Grades,Construction,D1
671,SCH02,TCH0201,CLS0280,Y10,2024/2025,2025-03-18,* Current Grades,Hospitality,P
671,SCH02,TCH0223,CLS02100,Y10,2024/2025,2025-06-16,* Current Grades,Mathematics,7
671,SCH02,TCH0224,CLS02108,Y10,2024/2025,2025-04-26,* Current Grades,Science,6
672,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,85.0
672,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,89.9
672,SCH02,TCH0227,CLS0205,Y7,2024/2025,2025-02-02,* Current Grades (KS3),English,9A
672,SCH02,TCH0208,CLS0209,Y7,2024/2025,2025-06-11,* Current Grades (KS3),Mathematics,7E
672,SCH02,TCH0209,CLS0217,Y7,2024/2025,2025-06-22,* Current Grades (KS3),Science,9A
673,SCH02,,,Y13,2024/2025,2025-03-30,* Current Grades (KS5),Construction,DDD
673,SCH02,,CLS02204,Y13,2024/2025,2025-03-04,* Current Grades (KS5),Hospitality,PPP
673,SCH02,TCH0227,CLS02213,Y13,2024/2025,2025-05-19,* Current Grades (KS5),English,B
673,SCH02,,CLS02226,Y13,2024/2025,2025-01-02,* Current Grades (KS5),Science,A
674,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
674,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
674,SCH02,TCH0232,CLS0230,Y8,2024/2025,2025-03-15,* Current Grades (KS3),English,8D
674,SCH02,,,Y8,2024/2025,2025-05-05,* Current Grades (KS3),Mathematics,9B
674,SCH02,,,Y8,2024/2025,2025-03-09,* Current Grades (KS3),Science,9A
675,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
675,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,97.4
675,SCH02,TCH0210,CLS0274,Y10,2024/2025,2025-01-15,* Current Grades,Construction,D2
675,SCH02,,CLS0285,Y10,2024/2025,2025-01-01,* Current Grades,Hospitality,D2
675,SCH02,TCH0217,CLS0291,Y10,2024/2025,2025-04-13,* Current Grades,English,6
675,SCH02,,CLS0298,Y10,2024/2025,2025-04-23,* Current Grades,Mathematics,5
675,SCH02,TCH0229,CLS02109,Y10,2024/2025,2025-02-09,* Current Grades,Science,7
676,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,96.0
676,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,95.1
676,SCH02,TCH0237,CLS0255,Y9,2024/2025,2025-04-04,* Current Grades (KS3),English,7D
676,SCH02,TCH0203,CLS0256,Y9,2024/2025,2025-03-14,* Current Grades (KS3),Mathematics,8C
676,SCH02,,CLS0266,Y9,2024/2025,2025-02-04,* Current Grades (KS3),Science,8C
677,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,98.0
677,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,93.9
677,SCH02,TCH0222,CLS0228,Y8,2024/2025,2025-06-24,* Current Grades (KS3),English,9E
677,SCH02,TCH0218,CLS0235,Y8,2024/2025,2025-06-10,* Current Grades (KS3),Mathematics,9E
678,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
678,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,92.3
678,SCH02,TCH0235,CLS0279,Y10,2024/2025,2025-05-10,* Current Grades,Construction,D1
678,SCH02,TCH0201,CLS0280,Y10,2024/2025,2025-06-29,* Current Grades,Hospitality,P
678,SCH02,,,Y10,2024/2025,2025-04-13,* Current Grades,English,2
678,SCH02,TCH0233,CLS02102,Y10,2024/2025,2025-06-04,* Current Grades,Mathematics,5
678,SCH02,TCH0229,CLS02109,Y10,2024/2025,2025-01-11,* Current Grades,Science,4
679,SCH02,,,Y11,2024/2025,2025-03-12,* Current Grades,Construction,D2
679,SCH02,,,Y11,2024/2025,2025-05-20,* Current Grades,Hospitality,D2
679,SCH02,TCH0207,CLS02129,Y11,2024/2025,2025-01-03,* Current Grades,English,6
679,SCH02,TCH0223,CLS02140,Y11,2024/2025,2025-04-02,* Current Grades,Mathematics,8
679,SCH02,,CLS02150,Y11,2024/2025,2025-06-16,* Current Grades,Science,8
680,SCH02,,CLS02205,Y13,2024/2025,2025-02-12,* Current Grades (KS5),Hospitality,D*D*D*
680,SCH02,TCH0237,CLS02215,Y13,2024/2025,2025-04-25,* Current Grades (KS5),English,A
680,SCH02,TCH0203,CLS02216,Y13,2024/2025,2025-02-28,* Current Grades (KS5),Mathematics,A
680,SCH02,,CLS02230,Y13,2024/2025,2025-06-08,* Current Grades (KS5),Science,A*
681,SCH02,TCH0215,CLS02195,Y13,2024/2025,2025-02-14,* Current Grades (KS5),Construction,DDM
681,SCH02,,CLS02202,Y13,2024/2025,2025-03-26,* Current Grades (KS5),Hospitality,PPP
681,SCH02,TCH0207,CLS02209,Y13,2024/2025,2025-03-30,* Current Grades (KS5),English,D
681,SCH02,TCH0233,CLS02222,Y13,2024/2025,2025-05-08,* Current Grades (KS5),Mathematics,A
681,SCH02,,CLS02230,Y13,2024/2025,2025-03-04,* Current Grades (KS5),Science,B
682,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
682,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,99.4
682,SCH02,TCH0202,CLS0248,Y9,2024/2025,2025-05-11,* Current Grades (KS3),English,8A
682,SCH02,,,Y9,2024/2025,2025-05-02,* Current Grades (KS3),Mathematics,8A
682,SCH02,TCH0209,CLS0265,Y9,2024/2025,2025-02-01,* Current Grades (KS3),Science,8B
683,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
683,SCH02,,,Y7,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,99.4
683,SCH02,TCH0222,CLS0204,Y7,2024/2025,2025-06-13,* Current Grades (KS3),English,9D
683,SCH02,TCH0218,CLS0211,Y7,2024/2025,2025-06-28,* Current Grades (KS3),Mathematics,9B
683,SCH02,TCH0209,CLS0217,Y7,2024/2025,2025-04-14,* Current Grades (KS3),Science,9E
684,SCH02,TCH0225,CLS02197,Y13,2024/2025,2025-03-30,* Current Grades (KS5),Construction,D*D*D
684,SCH02,,CLS02205,Y13,2024/2025,2025-01-13,* Current Grades (KS5),Hospitality,D*DD
684,SCH02,TCH0222,CLS02212,Y13,2024/2025,2025-05-18,* Current Grades (KS5),English,B
684,SCH02,TCH0204,CLS02224,Y13,2024/2025,2025-03-12,* Current Grades (KS5),Science,B
685,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,97.0
685,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
685,SCH02,TCH0200,CLS0272,Y10,2024/2025,2025-02-16,* Current Grades,Construction,D*
685,SCH02,,CLS0285,Y10,2024/2025,2025-04-21,* Current Grades,Hospitality,D1
685,SCH02,TCH0208,CLS0297,Y10,2024/2025,2025-01-08,* Current Grades,Mathematics,5
685,SCH02,,CLS02107,Y10,2024/2025,2025-02-23,* Current Grades,Science,9
686,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,94.0
686,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,98.0
686,SCH02,TCH0227,CLS0253,Y9,2024/2025,2025-05-15,* Current Grades (KS3),English,9E
686,SCH02,TCH0233,CLS0262,Y9,2024/2025,2025-03-21,* Current Grades (KS3),Mathematics,9C
686,SCH02,,CLS0266,Y9,2024/2025,2025-06-14,* Current Grades (KS3),Science,9D
687,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,95.0
687,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,100.0
687,SCH02,TCH0235,CLS0279,Y10,2024/2025,2025-03-02,* Current Grades,Construction,D1
687,SCH02,TCH0206,CLS0281,Y10,2024/2025,2025-02-27,* Current Grades,Hospitality,D2
687,SCH02,TCH0227,CLS0293,Y10,2024/2025,2025-06-21,* Current Grades,English,4
687,SCH02,,,Y10,2024/2025,2025-03-31,* Current Grades,Mathematics,5
687,SCH02,,CLS02107,Y10,2024/2025,2025-02-27,* Current Grades,Science,9
688,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,87.0
688,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,79.7
688,SCH02,TCH0203,CLS0256,Y9,2024/2025,2025-02-18,* Current Grades (KS3),Mathematics,9E
689,SCH02,TCH0225,CLS02157,Y12,2024/2025,2025-06-12,* Current Grades (KS5),Construction,DDD
689,SCH02,TCH0206,CLS02161,Y12,2024/2025,2025-02-06,* Current Grades (KS5),Hospitality,D*DD
689,SCH02,TCH0207,CLS02169,Y12,2024/2025,2025-03-30,* Current Grades (KS5),English,C
689,SCH02,TCH0229,CLS02189,Y12,2024/2025,2025-06-11,* Current Grades (KS5),Science,B
690,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,99.0
690,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,91.6
690,SCH02,TCH0230,CLS0278,Y10,2024/2025,2025-01-07,* Current Grades,Construction,D1
690,SCH02,TCH0216,CLS0283,Y10,2024/2025,2025-02-02,* Current Grades,Hospitality,D*
690,SCH02,,,Y10,2024/2025,2025-03-24,* Current Grades,English,8
690,SCH02,TCH0238,CLS02103,Y10,2024/2025,2025-03-23,* Current Grades,Mathematics,5
690,SCH02,TCH0224,CLS02108,Y10,2024/2025,2025-02-27,* Current Grades,Science,8
691,SCH02,TCH0201,CLS02160,Y12,2024/2025,2025-05-03,* Current Grades (KS5),Hospitality,D*D*D*
691,SCH02,TCH0202,CLS02168,Y12,2024/2025,2025-04-14,* Current Grades (KS5),English,B
691,SCH02,TCH0228,CLS02181,Y12,2024/2025,2025-03-15,* Current Grades (KS5),Mathematics,A*
691,SCH02,TCH0239,CLS02191,Y12,2024/2025,2025-02-05,* Current Grades (KS5),Science,A*
692,SCH02,TCH0200,CLS02152,Y12,2024/2025,2025-06-04,* Current Grades (KS5),Construction,D*D*D*
692,SCH02,,,Y12,2024/2025,2025-02-27,* Current Grades (KS5),Hospitality,D*D*D*
692,SCH02,TCH0237,CLS02175,Y12,2024/2025,2025-04-30,* Current Grades (KS5),English,C
692,SCH02,TCH0208,CLS02177,Y12,2024/2025,2025-03-13,* Current Grades (KS5),Mathematics,A*
692,SCH02,TCH0204,CLS02184,Y12,2024/2025,2025-03-24,* Current Grades (KS5),Science,C
693,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,82.0
693,SCH02,,,Y8,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,86.2
693,SCH02,TCH0207,CLS0225,Y8,2024/2025,2025-01-11,* Current Grades (KS3),English,9A
693,SCH02,TCH0223,CLS0236,Y8,2024/2025,2025-03-04,* Current Grades (KS3),Mathematics,8D
693,SCH02,,CLS0242,Y8,2024/2025,2025-05-05,* Current Grades (KS3),Science,9C
694,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,85.0
694,SCH02,,,Y10,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,75.5
694,SCH02,TCH0205,CLS0273,Y10,2024/2025,2025-03-03,* Current Grades,Construction,D2
694,SCH02,,,Y10,2024/2025,2025-02-28,* Current Grades,Hospitality,D1
694,SCH02,,,Y10,2024/2025,2025-05-08,* Current Grades,English,5
694,SCH02,TCH0208,CLS0297,Y10,2024/2025,2025-03-01,* Current Grades,Mathematics,1
694,SCH02,TCH0239,CLS02111,Y10,2024/2025,2025-03-27,* Current Grades,Science,5
695,SCH02,TCH0200,CLS02152,Y12,2024/2025,2025-05-03,* Current Grades (KS5),Construction,D*D*D*
695,SCH02,TCH0206,CLS02161,Y12,2024/2025,2025-06-21,* Current Grades (KS5),Hospitality,D*D*D*
695,SCH02,TCH0207,CLS02169,Y12,2024/2025,2025-02-11,* Current Grades (KS5),English,A
695,SCH02,TCH0208,CLS02177,Y12,2024/2025,2025-04-26,* Current Grades (KS5),Mathematics,A
695,SCH02,TCH0229,CLS02189,Y12,2024/2025,2025-03-14,* Current Grades (KS5),Science,A
696,SCH02,,,Y11,2024/2025,2025-04-20,* Current Grades,Hospitality,D2
696,SCH02,TCH0217,CLS02131,Y11,2024/2025,2025-05-06,* Current Grades,English,7
696,SCH02,TCH0233,CLS02142,Y11,2024/2025,2025-03-27,* Current Grades,Mathematics,9
696,SCH02,TCH0204,CLS02144,Y11,2024/2025,2025-03-18,* Current Grades,Science,8
697,SCH02,TCH0220,CLS02196,Y13,2024/2025,2025-05-05,* Current Grades (KS5),Construction,MMM
697,SCH02,TCH0231,CLS02206,Y13,2024/2025,2025-03-29,* Current Grades (KS5),Hospitality,DDM
697,SCH02,TCH0232,CLS02214,Y13,2024/2025,2025-04-05,* Current Grades (KS5),English,A
697,SCH02,,CLS02218,Y13,2024/2025,2025-06-20,* Current Grades (KS5),Mathematics,B
698,SCH02,TCH0225,CLS02157,Y12,2024/2025,2025-04-08,* Current Grades (KS5),Construction,DDD
698,SCH02,,CLS02162,Y12,2024/2025,2025-05-09,* Current Grades (KS5),Hospitality,MMM
698,SCH02,TCH0207,CLS02169,Y12,2024/2025,2025-05-23,* Current Grades (KS5),English,C
698,SCH02,TCH0208,CLS02177,Y12,2024/2025,2025-04-23,* Current Grades (KS5),Mathematics,B
698,SCH02,,CLS02187,Y12,2024/2025,2025-06-26,* Current Grades (KS5),Science,E
699,SCH02,TCH0225,CLS02197,Y13,2024/2025,2025-05-27,* Current Grades (KS5),Construction,DDD
699,SCH02,TCH0232,CLS02214,Y13,2024/2025,2025-04-16,* Current Grades (KS5),English,B
699,SCH02,TCH0208,CLS02217,Y13,2024/2025,2025-05-02,* Current Grades (KS5),Mathematics,B
700,SCH02,TCH0235,CLS02159,Y12,2024/2025,2025-02-20,* Current Grades (KS5),Construction,D*D*D
700,SCH02,TCH0202,CLS02168,Y12,2024/2025,2025-05-06,* Current Grades (KS5),English,D
700,SCH02,TCH0238,CLS02183,Y12,2024/2025,2025-06-12,* Current Grades (KS5),Mathematics,C
700,SCH02,,CLS02190,Y12,2024/2025,2025-01-20,* Current Grades (KS5),Science,B
701,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Cumulative YTD Snapshot,#AttendanceRR,84.0
701,SCH02,,,Y9,2024/2025,2025-08-05,#AttendanceRR Half Term Snapshot,#AttendanceRR,85.9
701,SCH02,TCH0212,CLS0250,Y9,2024/2025,2025-01-21,* Current Grades (KS3),English,7C
701,SCH02,,,Y9,2024/2025,2025-05-24,* Current Grades (KS3),Mathematics,8E
701,SCH02,,,Y9,2024/2025,2025-06-22,* Current Grades (KS3),Science,7B
